Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
35447044,02/08/2017 12:00:00 AM,02/09/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10022,350 EAST   52 STREET,EAST   52 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,03/10/2017 10:13:30 AM,02/09/2017 12:00:00 AM,06 MANHATTAN,MANHATTAN,993561,214568,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75561119970559,-73.96639229035979,"(40.75561119970559, -73.96639229035979)"
35447045,02/08/2017 12:00:00 AM,02/24/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2412 WEBSTER AVENUE,WEBSTER AVENUE,EAST 187 STREET,EAST 188 STREET,,,ADDRESS,BRONX,,N/A,Closed,03/10/2017 01:19:03 PM,02/24/2017 12:00:00 AM,06 BRONX,BRONX,1013663,252318,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.859180410153655,-73.8936695160749,"(40.859180410153655, -73.8936695160749)"
35447566,02/08/2017 12:00:00 AM,02/16/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10459,892 FREEMAN STREET,FREEMAN STREET,,,,,LATLONG,BRONX,,N/A,Closed,03/10/2017 01:38:16 PM,02/16/2017 12:00:00 AM,Unspecified BRONX,BRONX,1013495,241722,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83009807786725,-73.89432306119883,"(40.83009807786725, -73.89432306119883)"
35447821,02/09/2017 12:00:00 AM,02/21/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128,,,,,1 AVENUE,EAST 89 STREET,INTERSECTION,NEW YORK,,N/A,Closed,03/11/2017 12:58:43 AM,02/21/2017 12:00:00 AM,08 MANHATTAN,MANHATTAN,998661,223021,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.778805647862356,-73.94796590894302,"(40.778805647862356, -73.94796590894302)"
35448080,02/08/2017 12:00:00 AM,02/15/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031,601 WEST 151ST STREET,WEST 151ST STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,03/10/2017 10:32:10 PM,02/15/2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,998609,241852,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83049163650157,-73.94811339167784,"(40.83049163650157, -73.94811339167784)"
35448081,02/08/2017 12:00:00 AM,02/03/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10037,60 WEST  142 STREET,WEST  142 STREET,CHISUM PLACE,LENOX AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,03/10/2017 06:55:36 AM,02/08/2017 07:30:56 AM,10 MANHATTAN,MANHATTAN,1001843,237298,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81798635263026,-73.93643919542686,"(40.81798635263026, -73.93643919542686)"
35448337,02/08/2017 12:00:00 AM,03/07/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11693,101-119 BEACH 92ND STREET,BEACH 92ND STREET,,,,,LATLONG,FAR ROCKAWAY,,N/A,Closed,03/10/2017 09:07:21 AM,03/07/2017 12:00:00 AM,Unspecified QUEENS,QUEENS,1035919,152230,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58436170438135,-73.81398074793945,"(40.58436170438135, -73.81398074793945)"
35448338,02/08/2017 12:00:00 AM,03/21/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,95 EASTERN PARKWAY,EASTERN PARKWAY,,,,,LATLONG,BROOKLYN,,N/A,Closed,03/10/2017 07:25:40 PM,03/21/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,993845,184395,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.672793228733305,-73.96541020795246,"(40.672793228733305, -73.96541020795246)"
35448339,02/08/2017 12:00:00 AM,02/21/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11211,47 WITHERS STREET,WITHERS STREET,UNION AVENUE,BEND,,,ADDRESS,BROOKLYN,,N/A,Closed,03/10/2017 11:34:05 AM,02/21/2017 12:00:00 AM,01 BROOKLYN,BROOKLYN,997886,200431,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71680302069179,-73.95081001986561,"(40.71680302069179, -73.95081001986561)"
35448582,02/08/2017 12:00:00 AM,11/23/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10012,130 BLEECKER STREET,BLEECKER STREET,,,,,LATLONG,NEW YORK,,N/A,Pending,03/10/2017 03:16:59 PM,02/08/2017 03:23:26 PM,Unspecified MANHATTAN,MANHATTAN,984593,204362,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72760316758231,-73.99876247457287,"(40.72760316758231, -73.99876247457287)"
35448583,02/08/2017 12:00:00 AM,01/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11206,231 BOERUM STREET,BOERUM STREET,BUSHWICK PLACE,WHITE STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,03/10/2017 07:33:46 PM,02/08/2017 07:41:38 PM,01 BROOKLYN,BROOKLYN,1001371,196625,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70635040050324,-73.9382480478438,"(40.70635040050324, -73.9382480478438)"
34960724,12/08/2016 12:00:00 AM,02/08/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,208 PERRY AVENUE,PERRY AVENUE,SOUTH GANNON AVENUE,WESTWOOD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,01/07/2017 06:09:25 PM,02/08/2017 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,948238,160334,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60668296153089,-74.12969406117193,"(40.60668296153089, -74.12969406117193)"
35397564,02/02/2017 12:00:00 AM,02/07/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11106,CRESCENT STREET,CRESCENT STREET,35 AVENUE,36 AVENUE,,,BLOCKFACE,ASTORIA,,N/A,Closed,03/04/2017 10:32:53 PM,02/07/2017 12:00:00 AM,Unspecified QUEENS,QUEENS,1002908,215810,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7590053883482,-73.93265120331696,"(40.7590053883482, -73.93265120331696)"
35411233,02/05/2017 12:00:00 AM,02/07/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11102,21-29 31ST AVE,31ST AVE,,,,,LATLONG,ASTORIA,,N/A,Closed,03/07/2017 12:56:43 AM,02/07/2017 12:00:00 AM,Unspecified QUEENS,QUEENS,1003986,218704,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.766946329903334,-73.9287515086845,"(40.766946329903334, -73.9287515086845)"
35424598,02/05/2017 12:00:00 AM,02/08/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,672 JEFFERSON AVENUE,JEFFERSON AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Closed,03/07/2017 10:28:33 AM,02/08/2017 12:00:00 AM,03 BROOKLYN,BROOKLYN,1003435,189025,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68548593772813,-73.93082527081255,"(40.68548593772813, -73.93082527081255)"
35428614,02/06/2017 12:00:00 AM,02/08/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,118 POST AVENUE,POST AVENUE,WEST 204 STREET,WEST 207 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,03/08/2017 09:29:17 PM,02/08/2017 12:00:00 AM,12 MANHATTAN,MANHATTAN,1006310,254246,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8644936221606,-73.92024487024199,"(40.8644936221606, -73.92024487024199)"
35429675,02/06/2017 12:00:00 AM,02/08/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,200 WEST   94 STREET,WEST   94 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,03/08/2017 10:25:40 AM,02/08/2017 12:00:00 AM,07 MANHATTAN,MANHATTAN,992137,228127,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79282848310588,-73.97151625130907,"(40.79282848310588, -73.97151625130907)"
35431771,02/06/2017 12:00:00 AM,02/07/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11106,35-11 CRESCENT STREET,CRESCENT STREET,35 AVENUE,36 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,03/08/2017 06:22:37 PM,02/07/2017 12:00:00 AM,01 QUEENS,QUEENS,1003020,215958,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75941137327996,-73.93224650978895,"(40.75941137327996, -73.93224650978895)"
35431828,02/06/2017 12:00:00 AM,02/08/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,192 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,03/08/2017 12:41:52 PM,02/08/2017 12:00:00 AM,12 MANHATTAN,MANHATTAN,1005393,253349,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86203387317828,-73.92356299544035,"(40.86203387317828, -73.92356299544035)"
35432888,02/06/2017 12:00:00 AM,03/08/2017 04:52:27 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11232,886 5 AVENUE,5 AVENUE,38 STREET,39 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,03/08/2017 02:26:18 PM,03/08/2017 04:52:27 PM,07 BROOKLYN,BROOKLYN,983211,176613,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65143849689767,-74.0037443762042,"(40.65143849689767, -74.0037443762042)"
35437042,02/07/2017 12:00:00 AM,02/08/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221,672 JEFFERSON AVENUE,JEFFERSON AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Closed,03/09/2017 10:23:12 AM,02/08/2017 12:00:00 AM,03 BROOKLYN,BROOKLYN,1003435,189025,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68548593772813,-73.93082527081255,"(40.68548593772813, -73.93082527081255)"
35450003,02/09/2017 12:00:00 AM,03/10/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10472,2020 POWELL AVE,POWELL AVE,,,,,LATLONG,BRONX,,N/A,Closed,03/11/2017 01:06:41 PM,03/10/2017 12:00:00 AM,Unspecified BRONX,BRONX,1024080,241806,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83028724145069,-73.85607367714549,"(40.83028724145069, -73.85607367714549)"
35450987,02/09/2017 12:00:00 AM,12/27/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10002,210 STANTON STREET,STANTON STREET,RIDGE STREET,PITT STREET,,,ADDRESS,NEW YORK,,N/A,Pending,03/11/2017 01:55:57 PM,02/09/2017 02:05:14 PM,03 MANHATTAN,MANHATTAN,989139,201446,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71959810960944,-73.98236287125637,"(40.71959810960944, -73.98236287125637)"
35451026,02/09/2017 12:00:00 AM,12/27/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,10002,210 STANTON STREET,STANTON STREET,RIDGE STREET,PITT STREET,,,ADDRESS,NEW YORK,,N/A,Pending,03/11/2017 03:21:41 AM,02/09/2017 03:35:37 AM,03 MANHATTAN,MANHATTAN,989139,201446,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71959810960944,-73.98236287125637,"(40.71959810960944, -73.98236287125637)"
35451028,02/09/2017 12:00:00 AM,02/16/2017 04:41:13 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11218,138 SEELEY STREET,SEELEY STREET,18 STREET,PROSPECT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/11/2017 04:25:48 PM,02/16/2017 04:41:13 PM,07 BROOKLYN,BROOKLYN,990562,177621,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65420304852887,-73.97725170139796,"(40.65420304852887, -73.97725170139796)"
35451934,02/09/2017 12:00:00 AM,02/24/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468,85 W 197TH ST,W 197TH ST,,,,,LATLONG,BRONX,,N/A,Closed,03/11/2017 10:52:34 AM,02/24/2017 12:00:00 AM,Unspecified BRONX,BRONX,1012321,256991,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87201073773552,-73.89850138099895,"(40.87201073773552, -73.89850138099895)"
35451995,02/09/2017 12:00:00 AM,02/23/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11233,645 MACDONOUGH STREET,MACDONOUGH STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,03/11/2017 09:41:59 PM,02/23/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1006317,188422,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.683824125119756,-73.92043571752441,"(40.683824125119756, -73.92043571752441)"
35452908,02/09/2017 12:00:00 AM,02/16/2017 10:07:11 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11417,132-30 CROSSBAY BOULEVARD,CROSSBAY BOULEVARD,PLATTWOOD AVENUE,133 AVENUE,,,ADDRESS,Ozone Park,,N/A,Closed,03/11/2017 03:06:21 AM,02/16/2017 10:07:11 AM,10 QUEENS,QUEENS,1027670,185536,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67582373167793,-73.84346453598967,"(40.67582373167793, -73.84346453598967)"
35453837,02/09/2017 12:00:00 AM,02/27/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2406 LORILLARD PLACE,LORILLARD PLACE,,,,,LATLONG,BRONX,,N/A,Closed,03/11/2017 10:10:23 AM,02/27/2017 12:00:00 AM,Unspecified BRONX,BRONX,1014992,251352,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.856524503923126,-73.888869504011,"(40.856524503923126, -73.888869504011)"
35453842,02/09/2017 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031,508 W 151ST ST,W 151ST ST,,,,,LATLONG,NEW YORK,,N/A,Assigned,03/11/2017 11:26:17 PM,02/09/2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,999236,241380,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82919509032106,-73.94584876630874,"(40.82919509032106, -73.94584876630874)"
35453843,02/09/2017 12:00:00 AM,02/16/2017 09:11:04 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10034,73 SEAMAN AVENUE,SEAMAN AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,03/11/2017 06:36:18 PM,02/16/2017 09:11:04 AM,12 MANHATTAN,MANHATTAN,1004919,255522,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.867999219800595,-73.92526991606952,"(40.867999219800595, -73.92526991606952)"
35453885,02/09/2017 12:00:00 AM,02/17/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11354,40 ROAD,40 ROAD,,,,,LATLONG,FLUSHING,,N/A,Closed,03/11/2017 07:14:12 PM,02/17/2017 03:35:48 PM,Unspecified QUEENS,QUEENS,1031031,215587,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75828923705501,-73.83113882387723,"(40.75828923705501, -73.83113882387723)"
35453922,02/10/2017 12:00:00 AM,02/21/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468,2855 CLAFLIN AVENUE,CLAFLIN AVENUE,,,,,LATLONG,BRONX,,N/A,Closed,03/12/2017 12:30:50 AM,02/21/2017 09:26:36 AM,Unspecified BRONX,BRONX,1011905,257450,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87327186423728,-73.90000365047047,"(40.87327186423728, -73.90000365047047)"
35455807,02/09/2017 12:00:00 AM,02/22/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10472,1960 EAST  177 STREET,EAST  177 STREET,CROSS BRONX EP NB EN NEWBOLD AV,PUGSLEY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,03/11/2017 10:24:09 PM,02/22/2017 12:00:00 AM,09 BRONX,BRONX,1023523,242521,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.832252202944936,-73.85808221590469,"(40.832252202944936, -73.85808221590469)"
35455808,02/09/2017 12:00:00 AM,02/16/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11361,213 STREET,213 STREET,47 AVENUE,48 AVENUE,,,BLOCKFACE,BAYSIDE,,N/A,Closed,03/11/2017 06:51:22 PM,02/16/2017 12:00:00 AM,Unspecified QUEENS,QUEENS,1048383,214812,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75605323007708,-73.76851251196264,"(40.75605323007708, -73.76851251196264)"
35455848,02/09/2017 12:00:00 AM,02/22/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11217,PROSPECT PLACE,PROSPECT PLACE,5 AVENUE,6 AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,03/11/2017 05:27:09 PM,02/22/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,990748,186955,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67982266596631,-73.97657236503758,"(40.67982266596631, -73.97657236503758)"
35455855,02/09/2017 12:00:00 AM,01/26/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10475,3200 BAYCHESTER AVENUE,BAYCHESTER AVENUE,,,,,LATLONG,BRONX,,N/A,Pending,03/11/2017 10:11:10 AM,02/09/2017 10:14:16 AM,Unspecified BRONX,BRONX,1029706,258911,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.877208127643556,-73.83562810185148,"(40.877208127643556, -73.83562810185148)"
35455856,02/09/2017 12:00:00 AM,02/16/2017 10:07:11 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11417,132-30 CROSSBAY BOULEVARD,CROSSBAY BOULEVARD,PLATTWOOD AVENUE,133 AVENUE,,,ADDRESS,Ozone Park,,N/A,Closed,03/11/2017 03:16:21 AM,02/16/2017 10:07:11 AM,10 QUEENS,QUEENS,1027670,185536,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67582373167793,-73.84346453598967,"(40.67582373167793, -73.84346453598967)"
35456783,02/09/2017 12:00:00 AM,02/22/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10013,WEST BROADWAY,WEST BROADWAY,,,,,LATLONG,NEW YORK,,N/A,Closed,03/11/2017 05:30:19 AM,02/22/2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,981805,200142,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71601995574287,-74.00881989456646,"(40.71601995574287, -74.00881989456646)"
35456797,02/09/2017 12:00:00 AM,02/17/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11436,145-18 115TH AVENUE,115TH AVENUE,,,,,LATLONG,JAMAICA,,N/A,Closed,03/11/2017 09:08:27 AM,02/17/2017 12:00:00 AM,Unspecified QUEENS,QUEENS,1040472,188203,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68307197355733,-73.79728934554436,"(40.68307197355733, -73.79728934554436)"
35458304,02/10/2017 12:00:00 AM,02/16/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10023,2054 BROADWAY,BROADWAY,WEST 70 STREET,WEST 71 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,03/12/2017 08:36:09 AM,02/16/2017 12:00:00 AM,07 MANHATTAN,MANHATTAN,989220,222581,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.777608314608216,-73.98205504342948,"(40.777608314608216, -73.98205504342948)"
35458325,02/10/2017 12:00:00 AM,12/27/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10002,210 STANTON STREET,STANTON STREET,RIDGE STREET,PITT STREET,,,ADDRESS,NEW YORK,,N/A,Pending,03/12/2017 11:41:05 AM,12/27/2016 12:00:00 AM,03 MANHATTAN,MANHATTAN,989139,201446,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71959810960944,-73.98236287125637,"(40.71959810960944, -73.98236287125637)"
35459004,02/10/2017 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029,,,,,PARK AVENUE,EAST 111 STREET,INTERSECTION,NEW YORK,,N/A,Assigned,03/12/2017 04:20:43 PM,02/10/2017 12:00:00 AM,11 MANHATTAN,MANHATTAN,999324,229327,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.796112820775576,-73.94555785076952,"(40.796112820775576, -73.94555785076952)"
